Probe	Ensembl	chromosome_name
101926926	ENSG00000250295	8
100507096	ENSG00000250298	4
152578	ENSG00000250302	4
283140	ENSG00000250303	11
57604	ENSG00000250305	8
255403	ENSG00000250312	4
389203	ENSG00000250317	4
105377623	ENSG00000250326	4
153163	ENSG00000250328	5
102546227	ENSG00000250331	5
100506035	ENSG00000250334	4
643401	ENSG00000250337	5
102467214	ENSG00000250358	5
2994	ENSG00000250361	4
101927124	ENSG00000250365	14
100996694	ENSG00000250392	4
101929034	ENSG00000250417	5
57481	ENSG00000250423	X
100130017	ENSG00000250426	4
100505811	ENSG00000250427	5
101927808	ENSG00000250433	3
728040	ENSG00000250436	4
100874363	ENSG00000250451	12
400916	ENSG00000250479	22
152756	ENSG00000250486	4
401172	ENSG00000250490	5
101929227	ENSG00000250493	11
1018	ENSG00000250506	17
27239	ENSG00000250510	12
101928203	ENSG00000250514	16
101928978	ENSG00000250546	4
101927780	ENSG00000250548	14
102546229	ENSG00000250564	5
90423	ENSG00000250565	2
2738	ENSG00000250571	8
101929176	ENSG00000250579	5
101927659	ENSG00000250582	4
100506791	ENSG00000250584	5
339874	ENSG00000250608	3
100133461	ENSG00000250632	4
101929071	ENSG00000250634	4
101929261	ENSG00000250668	5
100526761	ENSG00000250709	13
6414	ENSG00000250722	5
101928971	ENSG00000250739	4
100526794	ENSG00000250741	2
400043	ENSG00000250742	12
100287441	ENSG00000250745	4
105369187	ENSG00000250748	12
101927007	ENSG00000250772	4
58510	ENSG00000250799	19
100505841	ENSG00000250803	5
101929123	ENSG00000250819	4
644145	ENSG00000250821	4
401177	ENSG00000250822	5
100287364	ENSG00000250844	4
100144602	ENSG00000250846	4
102724776	ENSG00000250910	4
100873939	ENSG00000250930	4
101928622	ENSG00000250954	4
100861468	ENSG00000250958	5
100505616	ENSG00000250988	15
100874259	ENSG00000251015	13
102467213	ENSG00000251027	5
340074	ENSG00000251045	5
101928942	ENSG00000251059	4
101927023	ENSG00000251076	5
101928734	ENSG00000251128	4
101929709	ENSG00000251136	8
100507377	ENSG00000251138	12
100128494	ENSG00000251143	11
100874365	ENSG00000251151	12
102723899	ENSG00000251154	7
285441	ENSG00000251165	4
101927934	ENSG00000251169	5
101410542	ENSG00000251173	4
101929529	ENSG00000251175	4
103752589	ENSG00000251179	17
619351	ENSG00000251191	8
641339	ENSG00000251192	X
100302736	ENSG00000251201	5
91948	ENSG00000251209	15
101929019	ENSG00000251210	4
101927845	ENSG00000251218	8
103689917	ENSG00000251221	5
731424	ENSG00000251230	4
25850	ENSG00000251247	19
442247	ENSG00000251258	6
644974	ENSG00000251287	3
101929710	ENSG00000251314	5
118425	ENSG00000251321	4
85358	ENSG00000251322	22
101928865	ENSG00000251323	11
101927363	ENSG00000251329	4
100526694	ENSG00000251349	9
100506827	ENSG00000251350	4
152641	ENSG00000251359	4
100506258	ENSG00000251364	11
162972	ENSG00000251369	19
101929338	ENSG00000251370	5
100874047	ENSG00000251372	4
140947	ENSG00000251380	5
100506305	ENSG00000251381	11
441025	ENSG00000251383	4
104355285	ENSG00000251398	4
100507487	ENSG00000251432	4
102524628	ENSG00000251450	5
2297	ENSG00000251493	5
100507091	ENSG00000251497	12
100526739	ENSG00000251503	1
101928656	ENSG00000251504	4
100131366	ENSG00000251533	14
101927379	ENSG00000251538	5
101927059	ENSG00000251542	5
399881	ENSG00000251557	11
378938	ENSG00000251562	11
100287592	ENSG00000251573	5
100506526	ENSG00000251575	5
101927565	ENSG00000251576	3
79963	ENSG00000251595	4
101927636	ENSG00000251600	4
100507437	ENSG00000251602	14
101410545	ENSG00000251620	4
5542	ENSG00000251655	12
56137	ENSG00000251664	5
101927305	ENSG00000251676	4
390667	ENSG00000251692	16
391627	ENSG00000251694	4
677776	ENSG00000251733	9
677772	ENSG00000251791	2
100616437	ENSG00000251862	11
677773	ENSG00000251869	X
677780	ENSG00000251898	12
677775	ENSG00000252010	2
100313780	ENSG00000252153	9
6086	ENSG00000252316	7
677768	ENSG00000252481	14
26813	ENSG00000252542	9
677681	ENSG00000252577	17
692149	ENSG00000252712	15
677763	ENSG00000252835	17
677679	ENSG00000252906	1
677774	ENSG00000252947	1
100423036	ENSG00000253008	2
100313886	ENSG00000253030	15
101927487	ENSG00000253103	8
729330	ENSG00000253117	8
100505659	ENSG00000253138	8
102467222	ENSG00000253147	8
431704	ENSG00000253148	1
26025	ENSG00000253159	5
101927798	ENSG00000253165	8
100874323	ENSG00000253187	7
286114	ENSG00000253199	8
157627	ENSG00000253230	8
100127983	ENSG00000253250	8
100507435	ENSG00000253267	8
168455	ENSG00000253276	7
286135	ENSG00000253279	8
101929528	ENSG00000253281	8
3206	ENSG00000253293	7
101928093	ENSG00000253295	5
285627	ENSG00000253298	5
100128126	ENSG00000253302	8
399474	ENSG00000253304	1
56100	ENSG00000253305	5
647174	ENSG00000253309	13
101927766	ENSG00000253311	5
149466	ENSG00000253313	1
497634	ENSG00000253314	8
644660	ENSG00000253327	8
619344	ENSG00000253351	8
55000	ENSG00000253352	22
388610	ENSG00000253368	1
105379194	ENSG00000253404	5
101410536	ENSG00000253405	7
100507420	ENSG00000253414	8
285629	ENSG00000253417	5
552853	ENSG00000253433	8
100750225	ENSG00000253438	8
100507341	ENSG00000253457	8
101927908	ENSG00000253469	5
56110	ENSG00000253485	5
101929450	ENSG00000253490	8
342538	ENSG00000253506	17
93668	ENSG00000253521	8
56108	ENSG00000253537	5
442388	ENSG00000253542	8
102724623	ENSG00000253554	8
100506237	ENSG00000253563	14
105377716	ENSG00000253591	5
101927822	ENSG00000253593	8
731779	ENSG00000253595	8
347051	ENSG00000253598	8
101929268	ENSG00000253608	8
286177	ENSG00000253614	8
143244	ENSG00000253626	10
101929191	ENSG00000253641	8
101929315	ENSG00000253643	8
101928033	ENSG00000253647	5
100505718	ENSG00000253658	8
101928136	ENSG00000253686	5
104266957	ENSG00000253696	8
440138	ENSG00000253710	13
100507316	ENSG00000253716	8
552889	ENSG00000253719	12
101926908	ENSG00000253726	8
5591	ENSG00000253729	8
56109	ENSG00000253731	5
100874051	ENSG00000253733	8
286184	ENSG00000253734	8
100288181	ENSG00000253741	8
101928058	ENSG00000253764	8
9708	ENSG00000253767	5
102467655	ENSG00000253787	5
9724	ENSG00000253797	13
101937451	ENSG00000253799	8
440695	ENSG00000253831	1
100507156	ENSG00000253837	8
56106	ENSG00000253846	5
157376	ENSG00000253868	8
101929488	ENSG00000253871	8
56105	ENSG00000253873	5
101927459	ENSG00000253877	8
154761	ENSG00000253882	7
102724612	ENSG00000253894	8
103352670	ENSG00000253898	8
56103	ENSG00000253910	5
8641	ENSG00000253953	5
285593	ENSG00000253955	5
137075	ENSG00000253958	8
101926892	ENSG00000253967	8
100856811	ENSG00000253974	8
101927862	ENSG00000253978	5
102723885	ENSG00000254003	7
339324	ENSG00000254004	19
619434	ENSG00000254008	8
100874286	ENSG00000254049	8
286094	ENSG00000254083	8
4067	ENSG00000254087	8
54984	ENSG00000254093	8
401463	ENSG00000254102	8
100128750	ENSG00000254109	8
56099	ENSG00000254122	5
102557615	ENSG00000254130	5
286178	ENSG00000254139	8
103164619	ENSG00000254166	8
728888	ENSG00000254206	16
56104	ENSG00000254221	5
101927115	ENSG00000254226	5
56112	ENSG00000254245	5
101929415	ENSG00000254254	8
101927003	ENSG00000254266	8
101927513	ENSG00000254278	8
101926978	ENSG00000254300	8
101927815	ENSG00000254319	8
102546298	ENSG00000254333	5
101929172	ENSG00000254334	8
104326051	ENSG00000254338	8
441355	ENSG00000254349	8
101929719	ENSG00000254363	5
100133311	ENSG00000254369	7
78998	ENSG00000254389	8
101927141	ENSG00000254394	8
441381	ENSG00000254402	8
100049587	ENSG00000254415	19
101928812	ENSG00000254427	11
101928132	ENSG00000254438	11
59351	ENSG00000254440	6
390197	ENSG00000254466	11
100133315	ENSG00000254469	11
91056	ENSG00000254470	11
105376114	ENSG00000254473	9
100506082	ENSG00000254480	11
29082	ENSG00000254505	14
101928440	ENSG00000254508	11
100507384	ENSG00000254519	11
89858	ENSG00000254521	19
90024	ENSG00000254531	4
132430	ENSG00000254535	4
4975	ENSG00000254550	11
103695435	ENSG00000254560	11
101928536	ENSG00000254562	11
100506675	ENSG00000254584	11
54551	ENSG00000254585	15
101929517	ENSG00000254588	11
283106	ENSG00000254598	11
101929427	ENSG00000254607	11
728975	ENSG00000254614	11
387715	ENSG00000254636	10
3630	ENSG00000254647	11
221122	ENSG00000254654	11
388015	ENSG00000254656	14
8790	ENSG00000254685	1
100507392	ENSG00000254703	11
100423062	ENSG00000254709	22
92312	ENSG00000254726	1
390264	ENSG00000254737	11
1937	ENSG00000254772	11
105375861	ENSG00000254775	8
100529251	ENSG00000254788	16
340357	ENSG00000254813	8
5003	ENSG00000254827	11
390167	ENSG00000254834	11
100287896	ENSG00000254837	11
387751	ENSG00000254838	11
102724301	ENSG00000254854	11
84769	ENSG00000254858	19
493900	ENSG00000254860	11
105376671	ENSG00000254862	11
101927503	ENSG00000254872	11
100499484	ENSG00000254876	9
103695364	ENSG00000254880	11
729991	ENSG00000254901	19
100158262	ENSG00000254911	11
283299	ENSG00000254951	11
100874251	ENSG00000254960	11
101928823	ENSG00000254968	11
10072	ENSG00000254986	11
404734	ENSG00000254996	5
3846	ENSG00000254997	11
55845	ENSG00000254999	3
100128233	ENSG00000255002	14
642623	ENSG00000255009	11
390168	ENSG00000255012	11
57653	ENSG00000255036	9
100874012	ENSG00000255043	11
100528017	ENSG00000255071	11
84992	ENSG00000255072	4
100873989	ENSG00000255082	11
101928896	ENSG00000255084	11
101929473	ENSG00000255087	11
653166	ENSG00000255095	17
101928837	ENSG00000255100	11
57132	ENSG00000255112	18
101927828	ENSG00000255120	11
493861	ENSG00000255150	12
255512	ENSG00000255153	11
102723644	ENSG00000255171	11
103312105	ENSG00000255175	11
101928944	ENSG00000255178	11
100130274	ENSG00000255181	8
219487	ENSG00000255223	11
283194	ENSG00000255240	11
100533181	ENSG00000255245	11
399959	ENSG00000255248	11
100131608	ENSG00000255251	8
646522	ENSG00000255258	11
399886	ENSG00000255267	11
100526771	ENSG00000255274	11
100288077	ENSG00000255282	11
171391	ENSG00000255284	11
219865	ENSG00000255298	11
23741	ENSG00000255302	15
255725	ENSG00000255307	11
101928894	ENSG00000255314	11
102723378	ENSG00000255323	11
102723330	ENSG00000255335	11
79400	ENSG00000255346	15
100500938	ENSG00000255359	11
101927708	ENSG00000255367	11
259289	ENSG00000255374	12
8843	ENSG00000255398	12
255480	ENSG00000255399	12
56145	ENSG00000255408	5
103581031	ENSG00000255420	11
55096	ENSG00000255423	3
100132078	ENSG00000255428	11
101927120	ENSG00000255433	11
102724064	ENSG00000255468	11
101929549	ENSG00000255474	12
101928008	ENSG00000255476	11
102723838	ENSG00000255482	11
387810	ENSG00000255484	11
101409254	ENSG00000255494	8
59082	ENSG00000255501	11
101928069	ENSG00000255517	11
100507144	ENSG00000255521	11
728734	ENSG00000255524	16
100528064	ENSG00000255526	14
81488	ENSG00000255529	15
403312	ENSG00000255537	11
81343	ENSG00000255538	11
286103	ENSG00000255559	8
91893	ENSG00000255561	11
103091865	ENSG00000255568	21
254559	ENSG00000255571	15
26534	ENSG00000255582	14
401258	ENSG00000255587	6
731157	ENSG00000255647	5
84983	ENSG00000255650	12
100873980	ENSG00000255660	12
9865	ENSG00000255690	7
124538	ENSG00000255713	17
23642	ENSG00000255717	11
100885789	ENSG00000255733	12
100130776	ENSG00000255737	12
102723544	ENSG00000255746	12
101927922	ENSG00000255772	12
196475	ENSG00000255794	12
497189	ENSG00000255833	5
259295	ENSG00000255837	12
104169670	ENSG00000255850	12
100874249	ENSG00000255867	12
283487	ENSG00000255874	13
101928416	ENSG00000255916	12
103752584	ENSG00000255920	12
101927901	ENSG00000255970	12
1548	ENSG00000255974	19
101927637	ENSG00000256022	12
100874234	ENSG00000256025	12
493913	ENSG00000256040	9
1519	ENSG00000256043	4
84334	ENSG00000256053	14
10597	ENSG00000256060	19
161582	ENSG00000256061	15
84996	ENSG00000256073	21
9668	ENSG00000256087	19
101929584	ENSG00000256115	12
101928471	ENSG00000256120	12
102606463	ENSG00000256124	17
283440	ENSG00000256150	12
100507203	ENSG00000256162	6
259293	ENSG00000256188	12
100862680	ENSG00000256193	12
101928940	ENSG00000256195	11
7556	ENSG00000256223	12
90649	ENSG00000256229	19
85027	ENSG00000256235	5
3145	ENSG00000256269	11
100874235	ENSG00000256271	12
7768	ENSG00000256294	19
101928441	ENSG00000256321	12
101927616	ENSG00000256362	12
51802	ENSG00000256394	4
259290	ENSG00000256436	12
105369728	ENSG00000256442	12
373863	ENSG00000256453	5
27164	ENSG00000256463	18
101928200	ENSG00000256508	11
11232	ENSG00000256525	17
100129361	ENSG00000256537	12
79290	ENSG00000256574	10
101929384	ENSG00000256577	12
400087	ENSG00000256597	12
100009676	ENSG00000256628	3
649159	ENSG00000256642	16
101927694	ENSG00000256659	12
387837	ENSG00000256660	12
100288695	ENSG00000256671	2
59348	ENSG00000256683	19
101927735	ENSG00000256699	12
5222	ENSG00000256713	11
100996671	ENSG00000256732	12
101928943	ENSG00000256746	11
246744	ENSG00000256762	17
56242	ENSG00000256771	19
100431172	ENSG00000256797	12
388327	ENSG00000256806	17
84290	ENSG00000256812	16
160728	ENSG00000256870	12
101928162	ENSG00000256888	12
96626	ENSG00000256977	2
100129128	ENSG00000256980	6
350383	ENSG00000257008	17
3240	ENSG00000257017	16
643037	ENSG00000257057	11
57189	ENSG00000257093	7
26065	ENSG00000257103	19
283948	ENSG00000257108	16
440153	ENSG00000257115	14
574028	ENSG00000257127	12
5726	ENSG00000257138	7
100132594	ENSG00000257150	12
100128191	ENSG00000257167	12
100506606	ENSG00000257176	12
283459	ENSG00000257218	12
256021	ENSG00000257242	12
101927653	ENSG00000257259	12
10778	ENSG00000257267	18
100506551	ENSG00000257279	12
101926933	ENSG00000257285	14
100381270	ENSG00000257315	1
8972	ENSG00000257335	7
283335	ENSG00000257337	12
100529261	ENSG00000257365	14
100422886	ENSG00000257381	16
729747	ENSG00000257446	19
102724663	ENSG00000257467	12
100127967	ENSG00000257495	12
643711	ENSG00000257501	12
253970	ENSG00000257520	14
100529097	ENSG00000257529	X
100287944	ENSG00000257545	12
100652999	ENSG00000257550	12
100873924	ENSG00000257551	1
101927324	ENSG00000257582	10
101101773	ENSG00000257585	14
101927318	ENSG00000257588	12
90589	ENSG00000257591	19
8693	ENSG00000257594	12
101927081	ENSG00000257612	14
379025	ENSG00000257621	14
100506125	ENSG00000257660	12
151534	ENSG00000257702	2
255783	ENSG00000257704	19
100505978	ENSG00000257711	12
10330	ENSG00000257727	12
101928420	ENSG00000257741	12
93432	ENSG00000257743	7
101928449	ENSG00000257747	12
101929084	ENSG00000257762	12
101927292	ENSG00000257771	12
644076	ENSG00000257780	12
101928062	ENSG00000257815	12
101927062	ENSG00000257845	14
101929110	ENSG00000257859	12
101929058	ENSG00000257860	12
1523	ENSG00000257923	7
100134934	ENSG00000257949	17
255411	ENSG00000257987	12
101928937	ENSG00000258039	12
100286844	ENSG00000258057	12
130075	ENSG00000258083	7
643246	ENSG00000258102	12
101928137	ENSG00000258123	12
283332	ENSG00000258135	12
101929162	ENSG00000258136	12
102724050	ENSG00000258137	12
283432	ENSG00000258169	12
136541	ENSG00000258223	7
23601	ENSG00000258227	7
100506869	ENSG00000258231	12
101928731	ENSG00000258274	12
283404	ENSG00000258279	12
91612	ENSG00000258289	14
100506603	ENSG00000258301	14
124944	ENSG00000258315	17
101927267	ENSG00000258334	12
51750	ENSG00000258366	20
147660	ENSG00000258405	19
64146	ENSG00000258429	16
493901	ENSG00000258436	14
283624	ENSG00000258441	14
79334	ENSG00000258453	14
101929718	ENSG00000258471	14
246777	ENSG00000258484	15
64150	ENSG00000258498	14
145200	ENSG00000258512	14
100506071	ENSG00000258525	14
100874185	ENSG00000258537	14
100505967	ENSG00000258548	14
101926928	ENSG00000258551	15
254028	ENSG00000258573	14
283592	ENSG00000258584	14
445372	ENSG00000258588	11
390502	ENSG00000258597	14
100885779	ENSG00000258609	18
101929080	ENSG00000258630	14
100529063	ENSG00000258643	14
100529257	ENSG00000258644	14
53840	ENSG00000258659	11
104355139	ENSG00000258673	1
103695436	ENSG00000258689	14
100506412	ENSG00000258700	14
196872	ENSG00000258701	14
100129794	ENSG00000258708	14
348120	ENSG00000258710	15
128653	ENSG00000258713	20
100507118	ENSG00000258725	15
102724814	ENSG00000258727	14
319085	ENSG00000258730	14
101927620	ENSG00000258731	14
145216	ENSG00000258735	14
100628307	ENSG00000258766	14
100506172	ENSG00000258779	16
101927129	ENSG00000258785	15
645687	ENSG00000258791	14
283585	ENSG00000258804	14
283092	ENSG00000258817	11
6038	ENSG00000258818	14
102724190	ENSG00000258819	14
4157	ENSG00000258839	16
283587	ENSG00000258867	14
503835	ENSG00000258873	19
90799	ENSG00000258890	17
400236	ENSG00000258920	14
102723604	ENSG00000258928	14
100288846	ENSG00000258940	14
10381	ENSG00000258947	16
101928559	ENSG00000258977	14
388021	ENSG00000258986	14
7258	ENSG00000258992	Y
338002	ENSG00000259023	14
100533496	ENSG00000259024	17
100526835	ENSG00000259030	1
161159	ENSG00000259062	14
283547	ENSG00000259070	14
29018	ENSG00000259073	14
100528030	ENSG00000259075	12
100532726	ENSG00000259112	11
102723809	ENSG00000259116	14
100130933	ENSG00000259120	17
100506433	ENSG00000259129	14
145820	ENSG00000259134	15
101954204	ENSG00000259142	14
503519	ENSG00000259150	15
101928909	ENSG00000259163	14
104613533	ENSG00000259170	15
101929586	ENSG00000259175	15
3690	ENSG00000259207	17
283761	ENSG00000259218	15
643664	ENSG00000259224	17
101928227	ENSG00000259225	15
101929478	ENSG00000259281	15
100652749	ENSG00000259282	15
100506530	ENSG00000259284	15
102723481	ENSG00000259289	15
101928694	ENSG00000259293	15
100533106	ENSG00000259305	8
283693	ENSG00000259315	15
100505573	ENSG00000259330	15
100528021	ENSG00000259332	15
101928988	ENSG00000259351	15
283688	ENSG00000259361	15
2688	ENSG00000259384	17
100527943	ENSG00000259399	20
100996492	ENSG00000259417	15
101929439	ENSG00000259422	15
79178	ENSG00000259431	14
390539	ENSG00000259435	15
101928134	ENSG00000259446	15
101927631	ENSG00000259456	20
197003	ENSG00000259458	15
283692	ENSG00000259462	15
102723165	ENSG00000259471	15
100996876	ENSG00000259482	15
26589	ENSG00000259494	15
723972	ENSG00000259516	15
101929690	ENSG00000259518	15
145978	ENSG00000259527	15
101928850	ENSG00000259530	15
102723335	ENSG00000259540	15
649133	ENSG00000259541	11
414899	ENSG00000259571	11
101927310	ENSG00000259582	15
101927751	ENSG00000259583	15
101927332	ENSG00000259611	15
102724452	ENSG00000259620	15
642366	ENSG00000259663	5
101927286	ENSG00000259664	15
253044	ENSG00000259666	15
100506686	ENSG00000259673	15
100131315	ENSG00000259721	15
101927112	ENSG00000259724	15
101926895	ENSG00000259736	15
283710	ENSG00000259772	15
103171574	ENSG00000259774	15
101927606	ENSG00000259779	18
146429	ENSG00000259803	16
646627	ENSG00000259823	1
388456	ENSG00000259837	18
283914	ENSG00000259841	16
101927650	ENSG00000259847	16
139538	ENSG00000259849	X
101928363	ENSG00000259883	15
105369971	ENSG00000259887	12
729652	ENSG00000259895	16
791114	ENSG00000259905	15
100509620	ENSG00000259916	2
94150	ENSG00000259944	17
283888	ENSG00000259954	16
29890	ENSG00000259956	3
101929196	ENSG00000259964	15
140828	ENSG00000259974	20
100507588	ENSG00000260001	19
3217	ENSG00000260027	17
647979	ENSG00000260032	20
100506655	ENSG00000260034	16
101928728	ENSG00000260063	1
101928736	ENSG00000260083	16
101929224	ENSG00000260088	1
100861546	ENSG00000260094	13
729597	ENSG00000260097	7
101927402	ENSG00000260101	2
727915	ENSG00000260125	15
89838	ENSG00000260128	15
101928611	ENSG00000260172	15
101927460	ENSG00000260192	5
399693	ENSG00000260220	9
102724163	ENSG00000260228	16
23732	ENSG00000260230	9
100134229	ENSG00000260231	7
100527963	ENSG00000260238	1
729739	ENSG00000260266	15
100505619	ENSG00000260268	16
105371414	ENSG00000260279	16
100526831	ENSG00000260280	16
101928603	ENSG00000260286	6
283738	ENSG00000260305	15
4360	ENSG00000260314	10
94086	ENSG00000260325	17
80072	ENSG00000260339	15
149086	ENSG00000260386	1
100861549	ENSG00000260388	13
441818	ENSG00000260389	18
105371184	ENSG00000260394	16
101928880	ENSG00000260420	16
101930452	ENSG00000260423	12
642658	ENSG00000260428	8
101928167	ENSG00000260433	18
101929387	ENSG00000260439	16
100289092	ENSG00000260442	16
100506581	ENSG00000260456	16
100134444	ENSG00000260458	17
101929701	ENSG00000260477	15
102723322	ENSG00000260493	8
791115	ENSG00000260551	15
102723166	ENSG00000260589	10
100288687	ENSG00000260596	4
101929124	ENSG00000260599	19
103344929	ENSG00000260629	11
